date,vix,vxn,rvx,vxeem,skew,move,dxy,cnn_fear_greed,ig_oas,hy_oas,gvz,ovx,stlfsi
2022-04-25,27.02,33.83,32.97,30.4,133.42,131.63,101.75,41.126652646337774,1.35,3.8,19.47,52.86,
2022-04-26,33.52,38.93,37.92,31.39,,129.27,102.3,28.41316509348608,1.36,3.83,19.23,53.57,
2022-04-27,31.6,36.91,36.37,29.68,138.09,130.11,102.95,31.285656569106497,1.38,3.89,19.16,53.38,
2022-04-28,29.99,35.49,34.8,28.07,136.35,128.74,103.62,37.557918905557884,1.38,3.83,19.0,51.94,
2022-04-29,33.4,38.25,37.22,30.76,136.69,128.4,102.96,29.757376565693114,1.41,3.97,19.83,53.1,0.18
2022-05-02,32.34,37.81,36.61,30.48,131.4,135.17,103.74,33.76415456857453,1.41,4.05,20.06,54.15,
2022-05-03,29.25,36.0,34.01,28.4,129.0,126.46,103.47,36.03271596555123,1.4,3.97,19.71,54.04,
2022-05-04,25.42,31.98,30.24,25.25,127.75,121.99,102.59,45.009846069351326,1.41,4.1,18.81,53.15,
2022-05-05,31.2,37.19,35.42,30.9,128.65,122.72,103.75,35.09386109173401,1.39,4.03,19.36,54.72,
2022-05-06,30.19,37.4,35.18,30.44,126.21,121.42,103.66,35.10457294582533,1.4,4.18,18.71,54.82,0.21
2022-05-09,34.75,41.43,39.63,33.7,127.05,125.22,103.65,24.522176861216916,1.44,4.47,20.49,57.9,
2022-05-10,32.99,40.08,38.75,32.94,125.86,126.76,103.92,27.42845261190696,1.45,4.52,20.02,56.06,
2022-05-11,32.56,40.67,38.78,31.39,124.51,118.05,103.85,24.091354435861383,1.45,4.55,20.26,53.43,
2022-05-12,31.77,41.36,38.13,32.23,119.91,118.73,104.85,23.739556817104788,1.48,4.77,21.51,52.71,
2022-05-13,28.87,37.61,35.66,28.52,122.09,114.61,104.56,32.41290387975402,1.47,4.63,21.2,51.22,0.56
2022-05-16,27.47,37.44,35.16,27.96,117.53,117.95,104.19,32.07942786055153,1.49,4.71,21.16,51.89,
2022-05-17,26.1,33.88,32.91,25.67,117.68,119.46,103.36,38.00821522684068,1.49,4.6,20.05,50.34,
2022-05-18,30.96,38.81,36.73,28.65,123.46,114.86,103.81,26.789975361991708,1.52,4.84,19.69,51.89,
2022-05-19,29.35,36.15,34.83,28.13,122.66,115.05,102.72,29.611571475699606,1.54,4.92,20.25,51.16,
2022-05-20,29.43,36.18,35.06,27.05,122.32,111.1,103.15,29.982034931538916,1.55,4.91,19.31,50.72,0.3
2022-05-23,28.48,35.18,34.3,26.51,120.55,110.19,102.08,34.280403149022355,1.53,4.82,19.63,48.63,
2022-05-24,29.45,36.17,34.64,28.85,122.96,111.15,101.86,31.98351448048039,1.54,4.94,19.13,47.04,
2022-05-25,28.37,35.38,33.13,26.87,118.85,105.69,102.06,34.87816559414715,1.49,4.74,18.27,46.76,
2022-05-26,27.5,33.63,31.87,26.0,122.28,102.49,101.83,39.595917739692936,1.44,4.38,17.81,46.03,
2022-05-27,25.72,32.0,30.76,24.72,121.25,98.48,101.67,47.04720854758305,1.41,4.19,17.5,47.92,0.27
2022-05-30,26.54,,,,,,,,1.41,4.19,,,
2022-05-31,26.19,33.01,31.85,24.65,119.1,107.12,101.75,46.46283574300517,1.4,4.22,17.19,49.82,
2022-06-01,25.69,32.6,31.58,25.08,119.3,109.38,102.55,45.82714264780127,1.37,4.13,16.94,49.14,
2022-06-02,24.72,31.44,30.44,23.41,121.4,99.27,101.77,48.30769184278284,1.38,4.15,17.13,47.8,
2022-06-03,24.79,31.75,30.09,23.77,122.25,97.73,102.14,47.167289884916066,1.38,4.21,16.51,46.23,-0.17
2022-06-06,25.07,32.16,30.61,24.64,122.36,102.26,102.44,48.571646154656115,1.37,4.19,16.81,47.9,
2022-06-07,24.02,31.03,29.41,23.79,120.66,102.61,102.32,51.73396128137486,1.38,4.34,16.64,45.88,
2022-06-08,23.96,30.69,29.14,24.22,119.13,105.29,102.54,50.54688437700144,1.37,4.34,16.04,44.37,
2022-06-09,26.09,32.73,31.3,25.01,120.66,105.29,103.22,46.20278239250127,1.38,4.42,16.29,43.87,
2022-06-10,27.75,33.97,32.95,25.65,121.64,114.23,104.15,40.20713284694903,1.41,4.51,17.58,42.92,-0.05
2022-06-13,34.02,40.36,38.77,30.81,124.14,139.21,105.08,28.986118790766355,1.46,4.87,20.84,47.56,
2022-06-14,32.69,38.51,37.03,29.8,125.16,144.09,105.52,32.111611554004675,1.46,4.9,21.99,46.63,
2022-06-15,29.62,35.35,34.0,26.5,118.36,135.93,105.16,35.76507052621613,1.45,4.82,19.4,47.04,
2022-06-16,32.95,38.67,38.26,29.19,122.48,138.1,103.63,28.802820616957344,1.49,5.17,20.65,46.27,
2022-06-17,31.13,36.66,37.06,27.6,121.15,133.75,104.7,31.463646715952194,1.5,5.15,20.28,49.19,0.03
2022-06-20,31.03,,,,,,,,1.5,5.15,,,
2022-06-21,30.19,36.06,36.24,26.37,121.38,138.91,104.44,36.86681709622423,1.49,5.05,18.24,46.56,
2022-06-22,28.95,35.94,35.43,28.2,119.22,129.94,104.2,34.836346102872234,1.54,5.32,18.29,48.99,
2022-06-23,29.05,35.3,35.13,26.93,121.11,125.98,104.43,36.412206704151906,1.56,5.38,18.65,48.58,
2022-06-24,27.23,33.77,32.67,27.02,120.43,127.0,104.19,42.73350879588014,1.55,5.18,17.92,46.99,0.37
2022-06-27,26.95,33.56,32.18,24.93,119.98,133.22,103.94,42.01494337862002,1.54,5.11,17.88,46.99,
2022-06-28,28.36,35.43,33.11,24.9,120.46,135.22,104.51,35.60522462759073,1.56,5.26,17.95,46.59,
2022-06-29,28.16,35.33,33.23,25.76,119.26,130.43,105.11,34.81457034816525,1.58,5.62,18.08,48.57,
2022-06-30,28.71,36.21,33.96,25.77,119.94,135.5,104.69,33.02210927418911,1.64,5.87,19.61,48.9,
2022-07-01,26.7,34.27,32.36,25.72,118.59,144.17,105.14,34.628110486953894,1.65,5.92,20.17,49.4,0.61
2022-07-04,27.53,,,,,,,,1.65,5.93,,,
2022-07-05,27.54,34.86,33.36,27.3,118.19,156.16,106.5,35.418185187582544,1.67,5.99,21.33,52.61,
2022-07-06,26.73,33.75,32.59,26.93,117.45,151.14,107.1,37.257477076412734,1.65,5.8,21.91,54.67,
2022-07-07,26.08,32.81,31.53,24.75,118.76,149.71,107.13,41.44564260236781,1.6,5.5,20.5,52.87,
2022-07-08,24.64,31.18,30.06,25.26,118.13,145.25,107.01,43.91156266388259,1.57,5.36,19.41,52.1,0.42
2022-07-11,26.17,32.93,31.71,27.68,119.8,147.72,108.02,40.698772010322216,1.58,5.44,19.72,53.1,
2022-07-12,27.29,33.97,32.67,27.62,121.33,148.11,108.07,40.28280742403411,1.59,5.43,19.78,54.4,
2022-07-13,26.82,33.67,32.34,27.12,120.41,136.1,107.96,41.10465305258761,1.59,5.47,18.36,51.76,
2022-07-14,26.4,32.64,31.14,27.57,121.92,137.76,108.54,42.32404323021119,1.6,5.53,19.6,53.03,
2022-07-15,24.23,30.39,28.96,25.95,122.48,129.85,108.06,46.209752954749995,1.58,5.39,19.27,51.77,0.06
2022-07-18,25.3,31.58,30.23,27.54,120.55,127.69,107.37,46.54130498375013,1.55,5.25,19.42,49.66,
2022-07-19,24.5,30.66,29.6,26.58,120.04,124.7,106.68,52.00221466966704,1.54,5.1,18.63,48.77,
2022-07-20,23.88,30.58,29.19,24.37,117.24,122.9,107.08,52.54858868208222,1.52,4.9,19.26,47.54,
2022-07-21,23.11,29.31,28.1,23.65,118.71,121.15,106.91,54.315424173111104,1.52,4.99,18.71,51.1,
2022-07-22,23.03,29.19,27.91,22.24,119.15,123.7,106.73,51.091618360559316,1.52,4.96,18.3,47.84,-0.28
2022-07-25,23.36,29.42,28.47,23.2,119.46,128.27,106.48,50.26139082175569,1.54,4.95,18.3,47.96,
2022-07-26,24.69,30.91,29.67,23.98,121.29,128.55,107.19,46.75237494648476,1.56,5.06,18.06,47.81,
2022-07-27,23.24,29.59,28.37,23.46,121.92,117.28,106.45,53.434027332382584,1.55,5.07,17.39,48.99,
2022-07-28,22.33,28.48,27.28,22.83,122.67,119.93,106.35,55.83532514596479,1.54,4.98,16.84,47.17,
2022-07-29,21.33,27.25,26.12,21.73,122.29,116.36,105.9,60.08672252833028,1.53,4.83,16.49,46.19,-0.2
2022-08-01,22.84,28.75,27.89,23.46,122.94,120.5,105.45,56.61691375449833,1.52,4.8,17.52,49.97,
2022-08-02,23.93,30.0,29.09,24.23,121.78,129.23,106.24,56.19361022346347,1.51,4.61,17.34,52.77,
2022-08-03,21.95,27.98,26.69,23.53,121.16,122.04,106.51,59.24626143915809,1.5,4.54,16.76,50.12,
2022-08-04,21.44,27.81,26.03,23.94,122.81,120.57,105.69,58.95859396915353,1.5,4.55,16.95,55.14,
2022-08-05,21.15,27.13,25.3,21.86,,122.58,106.62,60.653057642308255,1.49,4.44,16.37,48.76,-0.49
2022-08-08,21.29,27.65,25.86,21.72,123.69,124.12,106.44,59.972335322846746,1.49,4.41,16.76,46.4,
2022-08-09,21.77,28.41,26.71,21.33,123.91,125.12,106.37,59.04110114076493,1.5,4.46,16.69,46.23,
2022-08-10,19.74,25.72,24.52,20.91,125.04,115.26,105.2,65.16569691294212,1.47,4.33,16.27,46.56,
2022-08-11,20.2,26.13,25.09,20.76,126.84,111.11,105.09,66.14202999956015,1.42,4.21,15.81,45.37,
2022-08-12,19.53,25.18,24.23,19.45,129.34,106.28,105.63,67.60091775045797,1.41,4.25,15.22,44.0,-0.41
2022-08-15,19.95,25.4,24.69,20.15,127.62,113.82,106.55,68.08589140548858,1.4,4.24,15.37,46.63,
2022-08-16,19.69,25.55,24.42,19.6,126.09,116.83,106.5,66.7017056536815,1.39,4.25,15.27,50.25,
2022-08-17,19.9,26.33,25.09,19.75,122.06,117.7,106.57,65.17494758799013,1.41,4.33,15.32,51.55,
2022-08-18,19.56,25.52,24.58,19.21,124.22,120.26,107.48,65.26926862243131,1.41,4.37,15.36,47.41,
2022-08-19,20.6,26.74,25.34,19.43,123.68,123.81,108.17,63.387197599769905,1.42,4.45,15.91,50.34,-0.37
2022-08-22,23.8,29.65,29.14,21.56,123.93,135.89,109.05,57.28698375995845,1.44,4.62,16.57,50.64,
2022-08-23,24.11,29.69,28.96,20.36,123.83,133.85,108.62,57.835525301193954,1.45,4.68,15.8,47.35,
2022-08-24,22.82,28.96,28.24,20.35,122.78,133.13,108.68,58.600741978433106,1.43,4.61,15.9,48.33,
2022-08-25,21.78,28.08,27.56,19.68,123.1,126.33,108.47,60.12021152150501,1.42,4.6,15.57,48.78,
2022-08-26,25.56,31.72,30.48,21.28,124.57,122.95,108.8,50.334463493812315,1.42,4.65,15.42,47.08,-0.21
2022-08-29,26.21,32.3,31.01,22.26,121.97,130.14,108.84,49.701371089284976,1.44,4.78,16.02,47.73,
2022-08-30,26.21,32.12,31.13,23.11,121.01,127.69,108.77,47.889596612967736,1.45,4.9,16.52,49.74,
2022-08-31,25.87,32.19,30.12,22.68,119.71,124.84,108.7,47.20160288846875,1.48,5.03,17.02,52.11,
2022-09-01,25.56,32.26,30.09,23.44,120.74,126.58,109.69,49.32268012474286,1.5,5.08,17.8,53.9,
2022-09-02,25.47,32.32,29.98,24.8,119.81,120.72,109.53,47.85137805535717,1.5,5.06,16.88,53.9,-0.14
2022-09-05,25.99,,,,,,,,1.51,5.07,,,
2022-09-06,26.91,33.59,31.41,27.86,119.84,133.54,110.21,48.27525299003303,1.51,4.98,17.68,50.0,
2022-09-07,24.64,31.56,29.4,24.72,119.05,133.12,109.84,52.25538907554034,1.51,4.97,16.77,53.32,
2022-09-08,23.61,30.48,28.18,22.66,119.08,124.14,109.71,54.31796746728587,1.49,4.8,16.4,51.29,
2022-09-09,22.79,29.23,27.29,21.22,119.66,121.54,109.0,57.37243991898046,1.47,4.57,15.91,48.84,-0.31
2022-09-12,23.87,29.81,27.9,21.39,121.06,123.07,108.33,58.10409003694631,1.46,4.5,15.79,44.15,
2022-09-13,27.27,33.18,31.09,25.1,125.46,128.87,109.82,47.53940232055717,1.46,4.68,16.93,44.81,
2022-09-14,26.16,32.57,30.65,24.17,120.19,125.35,109.66,48.580348251612534,1.46,4.74,17.17,45.62,
2022-09-15,26.27,32.65,30.69,22.79,119.97,124.07,109.74,47.425957509446654,1.45,4.77,19.66,46.63,
2022-09-16,26.3,32.83,31.01,22.9,117.71,124.95,109.76,47.008578384545324,1.48,5.0,18.31,47.44,-0.44
2022-09-19,25.76,32.36,30.85,23.72,116.26,133.79,109.74,49.23508423625159,1.47,4.88,18.37,46.75,
2022-09-20,27.16,33.3,32.23,24.13,116.69,134.66,110.22,47.88096860880446,1.47,4.88,18.59,48.23,
2022-09-21,27.99,33.87,32.69,24.34,116.21,130.54,110.64,43.72408521382683,1.47,4.87,18.48,48.65,
2022-09-22,27.35,32.92,31.88,24.52,115.86,131.93,111.35,44.782518761540416,1.48,4.91,17.93,47.1,
2022-09-23,29.92,34.88,34.83,26.24,118.99,137.28,113.19,39.20192800359133,1.51,5.12,19.42,50.82,0.13
2022-09-26,32.26,36.93,37.6,28.21,120.01,153.61,114.1,38.76536876528919,1.54,5.18,20.26,56.68,
2022-09-27,32.6,37.15,37.64,29.56,120.39,158.12,114.11,41.189816106369854,1.58,5.22,19.26,55.89,
2022-09-28,30.18,35.51,35.96,27.48,120.38,158.99,112.6,44.60298540989016,1.67,5.47,19.27,55.02,
2022-09-29,31.84,36.91,37.08,30.7,121.54,148.14,112.25,40.84559600436315,1.68,5.5,19.78,54.41,
2022-09-30,31.62,36.61,36.77,28.99,,141.89,112.12,39.575512815486,1.67,5.43,19.52,55.69,0.52
2022-10-03,30.1,35.56,35.81,29.64,121.38,152.94,111.75,42.98104947341989,1.65,5.43,20.29,56.24,
2022-10-04,29.07,34.42,34.76,27.51,122.46,151.21,110.07,49.759056469248506,1.6,5.12,19.55,59.51,
2022-10-05,28.55,34.33,34.62,27.74,121.78,152.01,111.07,49.77643061346992,1.61,5.09,19.69,54.2,
2022-10-06,30.52,35.84,35.91,28.6,122.44,153.29,112.26,46.9659771190129,1.58,4.95,19.67,53.39,
2022-10-07,31.36,36.86,35.84,29.64,121.81,148.46,112.8,42.0864231677446,1.6,5.02,19.66,53.64,0.16
2022-10-10,32.45,38.57,37.04,31.5,120.07,,113.14,39.81963226143356,1.6,5.03,20.54,51.42,
2022-10-11,33.63,39.38,37.82,32.17,120.12,155.57,113.22,39.930537374457714,1.67,5.25,20.59,51.92,
2022-10-12,33.57,39.51,38.1,32.58,119.99,160.72,113.32,39.49623393744001,1.71,5.31,20.4,51.52,
2022-10-13,31.94,38.27,36.55,31.61,117.82,155.08,112.36,44.813343470038454,1.71,5.25,20.07,50.52,
2022-10-14,32.02,37.75,36.11,31.85,119.3,152.89,113.31,43.228361136993165,1.7,5.15,20.07,50.3,0.29
2022-10-17,31.37,37.07,35.81,30.5,116.97,150.42,112.04,47.9344137923642,1.7,5.04,19.96,50.27,
2022-10-18,30.5,36.11,34.65,31.31,116.88,145.79,112.13,50.69242874802496,1.69,4.95,19.19,49.12,
2022-10-19,30.76,36.37,34.76,30.43,117.26,147.73,112.98,51.29902036032064,1.7,4.97,19.41,47.78,
2022-10-20,29.98,35.77,34.48,37.35,117.41,155.61,112.88,52.15192944108033,1.69,4.89,19.23,47.98,
2022-10-21,29.69,35.25,34.36,29.35,116.19,156.95,112.01,57.682936166192825,1.71,4.99,19.05,47.19,-0.15
2022-10-24,29.85,35.5,34.53,32.4,114.97,154.02,111.99,58.76130201973547,1.68,4.91,19.58,47.78,
2022-10-25,28.46,34.14,33.3,32.96,114.64,147.78,110.95,61.42207302606905,1.69,4.88,19.33,47.3,
2022-10-26,27.28,33.28,32.08,29.22,113.86,140.2,109.7,59.52374830911711,1.67,4.8,18.67,48.58,
2022-10-27,27.39,33.82,32.17,28.94,113.23,142.78,110.59,59.07353277264452,1.68,4.76,18.51,49.02,
2022-10-28,25.75,31.86,30.28,28.56,112.06,144.6,110.67,64.83763878495363,1.66,4.54,18.01,47.81,-0.3
2022-10-31,25.88,31.16,30.77,28.67,111.96,147.92,111.53,62.44783236077693,1.66,4.63,18.27,47.41,
2022-11-01,25.81,31.99,30.57,28.48,111.44,148.42,111.48,59.564332848433395,1.64,4.61,18.45,47.04,
2022-11-02,25.86,32.1,30.77,29.21,111.99,141.17,111.35,55.93513239452014,1.62,4.62,17.84,47.75,
2022-11-03,25.3,31.79,30.47,28.93,110.34,136.28,112.93,55.46069948191578,1.64,4.81,18.03,46.47,
2022-11-04,24.55,30.86,29.67,31.84,111.62,128.44,110.88,60.27691880633651,1.61,4.77,18.03,47.5,-0.39
2022-11-07,24.35,30.84,29.44,29.79,111.67,128.33,110.12,62.28444921542508,1.59,4.71,18.12,45.11,
2022-11-08,25.54,31.53,30.23,29.05,113.55,126.33,109.62,61.27677078375625,1.6,4.79,18.91,45.04,
2022-11-09,26.09,32.49,30.9,30.33,114.36,124.4,110.55,56.829926458544556,1.6,4.99,18.91,45.38,
2022-11-10,23.53,30.35,28.53,28.37,111.42,111.69,108.21,64.00824337894197,1.58,4.8,17.69,43.48,
2022-11-11,22.52,28.97,27.46,27.27,114.09,,106.29,68.06530506854632,1.58,4.81,17.57,42.06,-0.33
2022-11-14,23.73,30.02,28.36,27.97,113.67,119.99,106.66,64.28448355075203,1.52,4.67,17.41,44.42,
2022-11-15,24.54,30.3,28.63,27.71,115.94,128.62,106.4,63.26653601043702,1.48,4.64,17.72,46.72,
2022-11-16,24.11,30.05,28.44,27.65,115.56,130.83,106.28,60.96106904204106,1.48,4.71,17.23,45.12,
2022-11-17,23.93,30.02,28.62,28.36,115.24,132.18,106.69,61.26070752192441,1.47,4.75,16.77,45.34,
2022-11-18,23.12,29.25,28.15,27.44,114.97,129.33,106.93,61.80038220967697,1.45,4.65,16.51,45.93,-0.23
2022-11-21,22.36,29.0,27.67,27.49,114.52,132.13,107.84,60.82367648194451,1.44,4.64,16.68,47.11,
2022-11-22,21.29,27.79,26.31,25.95,116.24,133.53,107.22,62.43339464158535,1.43,4.57,16.07,46.3,
2022-11-23,20.35,26.66,24.97,24.74,118.65,136.2,106.08,63.86818622871273,1.42,4.51,15.84,51.56,
2022-11-24,20.42,,,,,,,,1.42,4.51,,,
2022-11-25,20.5,26.79,25.05,24.2,128.11,129.6,105.96,63.818514369813315,1.4,4.52,15.23,50.16,-0.23
2022-11-28,22.21,28.31,26.8,26.37,118.47,131.73,106.68,58.66776314833251,1.4,4.63,15.77,50.53,
2022-11-29,21.89,28.36,26.15,24.76,120.38,131.23,106.82,60.02996912663364,1.42,4.63,15.71,47.91,
2022-11-30,20.58,26.46,24.7,24.34,118.47,127.27,105.95,66.03682504351228,1.42,4.55,15.45,46.15,
2022-12-01,19.84,26.09,24.19,24.13,117.79,119.77,104.73,65.87574164062116,1.41,4.48,15.92,45.61,
2022-12-02,19.06,24.78,23.14,24.76,118.11,118.62,104.55,66.14464652855095,1.4,4.5,15.42,45.76,-0.12
2022-12-05,20.75,26.16,24.92,25.48,117.75,126.5,105.29,61.61627800888435,1.39,4.43,15.81,45.41,
2022-12-06,22.17,27.53,26.1,25.9,117.11,129.09,105.58,56.77811415251271,1.39,4.57,16.19,46.36,
2022-12-07,22.68,28.11,25.89,26.87,117.81,131.1,105.1,54.386663730376895,1.4,4.68,16.55,47.91,
2022-12-08,22.29,27.59,25.97,25.15,117.54,129.54,104.77,57.22726205843388,1.38,4.55,16.45,47.17,
2022-12-09,22.83,27.94,26.06,25.68,119.24,132.79,104.81,55.148603836271256,1.37,4.46,16.26,46.93,0.12
2022-12-12,25.0,30.06,28.88,24.16,121.86,141.93,105.13,54.32827387466535,1.37,4.4,15.51,44.99,
2022-12-13,22.55,26.91,25.86,21.36,122.73,135.08,103.98,58.5886098555359,1.36,4.34,14.71,43.37,
2022-12-14,21.14,25.75,24.74,20.24,124.23,120.26,103.77,58.10187904039075,1.37,4.37,14.06,41.82,
2022-12-15,22.83,27.34,25.9,21.73,124.49,111.26,104.56,53.07610258365829,1.38,4.54,14.39,43.7,
2022-12-16,22.62,27.33,26.22,20.94,120.04,113.65,104.7,52.00453197193024,1.39,4.67,14.14,42.29,0.0
2022-12-19,22.42,27.41,26.04,21.17,117.09,118.32,104.72,51.6700195149463,1.4,4.67,14.49,42.47,
2022-12-20,21.48,26.65,25.52,21.65,115.57,119.92,103.97,54.25977378472103,1.41,4.68,15.03,41.79,
2022-12-21,20.07,25.15,23.89,20.77,114.25,115.0,104.16,57.426361296848725,1.4,4.56,14.78,41.18,
2022-12-22,21.97,27.35,25.66,22.1,114.42,112.05,104.43,52.1564717917584,1.39,4.61,14.88,41.8,
2022-12-23,20.87,26.33,24.45,22.22,114.57,113.17,104.31,55.19194275369046,1.38,4.59,14.86,41.21,0.02
2022-12-26,,,,,,,,,,,,,
2022-12-27,21.65,27.78,25.02,23.55,113.44,124.89,104.18,54.7113626051421,1.38,4.55,16.3,43.5,
2022-12-28,22.14,28.38,25.61,24.0,112.03,120.07,104.46,52.0383877960036,1.4,4.77,15.99,43.95,
2022-12-29,21.44,27.36,24.86,24.1,113.27,120.25,103.84,54.575479522240435,1.38,4.81,16.18,42.6,
2022-12-30,21.67,27.6,25.07,24.21,113.57,121.61,103.52,55.12961480539136,1.38,4.81,16.25,41.26,-0.04
2023-01-02,,,,,,,,,,,,,
2023-01-03,22.9,29.11,26.6,24.51,112.74,129.97,104.52,51.85426858626742,1.4,4.7,17.26,44.14,
2023-01-04,22.01,28.36,25.89,24.48,112.14,125.78,104.25,54.57166575156907,1.4,4.62,17.35,45.83,
2023-01-05,22.46,28.81,26.54,23.83,112.67,119.53,105.04,52.90741051011887,1.4,4.58,16.78,43.93,
2023-01-06,21.13,26.96,24.96,22.7,113.86,113.87,103.88,56.81473598844317,1.4,4.47,16.44,42.94,-0.17
2023-01-09,21.97,27.86,25.44,23.28,114.42,116.67,103.0,55.419169327200414,1.37,4.37,16.92,42.75,
2023-01-10,20.58,26.94,24.0,21.78,114.65,119.52,103.24,59.011632022749104,1.35,4.33,16.59,41.6,
2023-01-11,21.09,27.34,24.52,22.68,115.1,115.17,103.19,59.18199076073336,1.34,4.3,16.32,41.19,
2023-01-12,18.83,24.76,22.29,20.62,117.39,112.34,102.25,61.11164718387798,1.33,4.29,15.95,39.28,
2023-01-13,18.35,23.82,21.13,18.85,121.7,113.55,102.2,63.34444958336196,1.32,4.21,16.37,38.19,-0.43
2023-01-16,19.49,,,,,,,,1.32,4.19,,,
2023-01-17,19.36,24.75,21.99,19.7,120.01,122.27,102.39,63.14653825692374,1.3,4.19,16.49,40.1,
2023-01-18,20.34,25.51,23.23,21.24,119.91,112.61,102.36,58.928583755705716,1.29,4.25,16.19,39.25,
2023-01-19,20.52,25.28,23.54,19.05,121.23,114.53,102.06,58.02952232055397,1.3,4.39,16.71,39.02,
2023-01-20,19.85,24.54,22.58,19.52,120.19,114.76,102.01,62.736259915757444,1.29,4.35,16.4,37.81,-0.39
2023-01-23,19.81,24.61,22.52,20.58,120.91,114.69,102.14,64.28435161670029,1.28,4.27,16.2,37.3,
2023-01-24,19.2,24.55,22.21,19.76,121.34,112.76,101.92,63.95523860451235,1.29,4.33,16.17,38.26,
2023-01-25,19.08,24.54,21.93,19.69,121.04,107.74,101.64,63.62057657721422,1.28,4.35,16.12,38.54,
2023-01-26,18.73,25.01,22.02,19.68,121.49,104.28,101.84,66.0037925042658,1.26,4.24,15.59,38.12,
2023-01-27,18.51,24.57,21.63,19.29,121.97,100.7,101.93,67.72693953179468,1.25,4.23,15.23,38.6,-0.51
2023-01-30,19.94,26.25,23.45,21.43,120.69,103.77,102.28,62.93613293822646,1.25,4.26,15.59,40.18,
2023-01-31,19.4,25.79,23.01,21.11,123.29,99.54,102.1,65.4850614929575,1.25,4.3,15.75,38.55,
2023-02-01,17.87,24.04,21.36,20.56,122.19,97.33,101.22,68.59742999249134,1.25,4.31,15.22,37.99,
2023-02-02,18.73,25.06,22.2,19.78,123.88,97.76,101.75,70.29615478684696,1.21,3.94,15.14,38.49,
2023-02-03,18.33,25.4,22.07,20.64,123.08,98.99,102.92,69.24244286057973,1.2,3.95,15.06,39.48,-0.55
2023-02-06,19.43,25.89,23.5,21.46,123.01,105.63,103.62,66.7741024910654,1.2,3.99,15.81,38.92,
2023-02-07,18.66,25.46,22.71,20.51,123.36,103.15,103.43,70.24049347631495,1.2,3.99,15.62,37.31,
2023-02-08,19.63,26.45,23.74,20.86,121.52,100.75,103.41,66.48678378376685,1.2,4.07,15.46,37.02,
2023-02-09,20.71,27.64,24.71,21.14,120.58,102.45,103.22,64.11017160083313,1.2,4.05,15.52,35.75,
2023-02-10,20.53,27.09,24.4,21.55,120.88,109.63,103.63,64.46506931498296,1.23,4.24,15.46,35.89,-0.61
2023-02-13,20.34,27.26,24.0,22.29,122.48,110.67,103.35,65.37540179552494,1.24,4.23,15.58,37.77,
2023-02-14,18.91,25.06,22.38,19.78,,110.59,103.23,68.18147399762768,1.23,4.15,14.88,36.67,
2023-02-15,18.23,24.09,22.01,19.14,121.36,108.64,103.92,70.89431724163167,1.23,4.18,14.9,35.7,
2023-02-16,20.17,26.06,23.88,19.77,123.09,111.01,103.86,67.2863944399928,1.23,4.24,14.92,35.03,
2023-02-17,20.02,25.82,23.1,19.47,122.89,110.11,103.86,65.68232501207186,1.26,4.38,14.69,36.04,-0.47
2023-02-20,21.23,,,,,,,,1.26,4.38,,,
2023-02-21,22.87,28.57,26.47,22.48,124.09,119.62,104.18,59.2557769546685,1.28,4.49,15.48,37.05,
2023-02-22,22.29,28.02,26.05,21.51,122.81,118.21,104.59,59.895648924667015,1.28,4.41,15.05,38.36,
2023-02-23,21.14,26.83,24.98,19.52,121.85,117.45,104.6,61.65316298509096,1.28,4.3,14.84,36.69,
2023-02-24,21.67,27.18,25.64,21.63,121.22,122.84,105.21,59.76181193888784,1.28,4.28,14.56,37.25,-0.23
2023-02-27,20.95,26.65,25.09,20.23,120.54,120.03,104.67,61.683929806852234,1.28,4.21,14.35,37.55,
2023-02-28,20.7,26.4,24.74,20.18,120.01,123.6,104.87,61.67802199886683,1.3,4.22,14.17,35.42,
2023-03-01,20.58,26.48,24.5,20.12,118.89,121.08,104.48,61.27575483780908,1.29,4.17,14.16,36.63,
2023-03-02,19.59,25.7,23.59,20.04,,124.12,105.03,62.775836900822796,1.27,4.18,13.94,35.61,
2023-03-03,18.49,24.36,22.46,19.45,118.14,122.52,104.52,64.91553967281922,1.25,4.05,13.93,35.2,-0.45
2023-03-06,18.61,24.25,22.51,19.76,120.19,128.19,104.35,65.67545942595633,1.24,3.97,14.24,33.03,
2023-03-07,19.59,24.65,23.04,20.11,120.56,133.33,105.62,62.22272057884618,1.25,3.98,14.2,33.76,
2023-03-08,19.11,24.08,22.51,19.97,,129.76,105.66,61.95400741585655,1.27,4.09,13.79,33.39,
2023-03-09,22.61,26.55,26.06,23.21,122.22,129.28,105.31,55.64518558835003,1.3,4.27,14.3,34.86,
2023-03-10,24.8,27.94,29.74,24.3,130.27,140.06,104.58,49.011300059142144,1.37,4.61,16.57,36.76,-0.09
2023-03-13,26.52,29.39,32.58,22.7,132.14,173.59,103.6,46.10542067546103,1.51,5.03,20.0,38.13,
2023-03-14,23.73,26.72,29.18,16.99,132.72,169.65,103.6,52.81578025545524,1.5,4.74,17.95,47.41,
2023-03-15,26.14,28.69,32.35,24.71,136.62,169.65,104.65,47.08076416360037,1.64,5.2,19.75,49.78,
2023-03-16,22.99,26.62,29.09,20.05,134.53,167.96,104.42,53.79585792656618,1.61,4.93,17.38,48.65,
