date,vix,vxn,gvz,ovx,stlfsi,hy_oas,ig_oas,move
2017-12-01,0.49,1.4,-0.66,-2.37,-1.52,-0.32,-0.95,0.01
2017-12-04,0.66,2.44,-0.67,-2.31,,-0.62,-1.12,-0.47
2017-12-05,0.39,1.72,0.3,-2.52,,-0.68,-1.1,-0.31
2017-12-06,0.15,1.4,-0.37,-2.43,,-0.32,-1.08,-0.29
2017-12-07,-0.5,0.76,1.05,-2.35,,-0.32,-1.05,-0.32
2017-12-08,-0.92,-0.3,-0.36,-1.9,-1.31,-0.32,-1.03,-0.91
2017-12-11,-1.08,-1.6,-0.63,-2.3,,-0.43,-1.01,-1.2
2017-12-12,-0.65,-1.38,0.1,-2.27,,-0.6,-1.16,-1.12
2017-12-13,-0.46,-1.44,-1.3,-1.87,,-0.22,-1.14,-1.66
2017-12-14,-0.23,-1.64,-1.79,-2.05,,-0.26,-1.11,-1.69
2017-12-15,-1.0,-1.93,-2.7,-2.78,-1.12,-0.19,-1.26,-1.16
2017-12-18,-0.95,-1.5,-2.11,-3.78,,-0.17,-1.24,-1.07
2017-12-19,-0.54,-1.28,-1.66,-3.31,,-0.41,-1.38,-0.35
2017-12-20,-0.8,-1.28,-2.13,-2.89,,-0.52,-1.35,-0.03
2017-12-21,-0.87,-1.34,-2.19,-3.29,,-0.57,-1.32,0.51
2017-12-22,-0.6,-1.39,-1.77,-2.62,-1.01,-0.62,-1.29,0.12
2017-12-25,,,,,,,,
2017-12-26,-0.27,-0.6,-0.64,-1.92,,-0.54,-1.27,-0.39
2017-12-27,0.0,-0.1,-1.04,-1.98,,-0.38,-1.24,-0.74
2017-12-28,-0.3,0.19,-1.3,-1.89,,-0.65,-1.4,-1.22
2017-12-29,0.73,1.02,-0.78,-1.63,-0.73,-0.41,-1.37,-1.08
2017-12-31,,,,,,-0.02,-1.16,
2018-01-01,,,,,,,,
2018-01-02,-0.77,0.44,0.19,-1.12,,-0.61,-1.32,-0.25
2018-01-03,-1.51,-0.16,-0.18,-1.09,,-1.14,-1.12,-0.74
2018-01-04,-1.39,-0.3,0.06,-1.27,,-1.73,-1.28,-0.79
2018-01-05,-1.36,-0.68,-0.45,-1.19,-1.01,-1.99,-1.26,-1.18
2018-01-08,-0.97,-0.37,-0.5,-1.3,,-2.01,-1.43,-1.21
2018-01-09,-0.26,0.27,-0.89,-0.91,,-2.12,-1.6,-0.75
2018-01-10,-0.57,0.79,-0.87,-0.7,,-1.4,-1.78,-0.16
2018-01-11,-0.49,0.37,-0.68,-0.68,,-1.54,-1.76,-0.46
2018-01-12,-0.12,0.23,0.04,-0.67,-1.19,-1.77,-1.76,-0.63
2018-01-15,,,,,,-1.9,-1.96,
2018-01-16,1.83,1.66,0.61,0.38,,-1.93,-1.95,-1.14
2018-01-17,2.13,1.53,0.3,-0.19,,-1.88,-1.93,-1.13
2018-01-18,2.52,2.09,0.96,-0.32,,-1.76,-1.92,-0.28
2018-01-19,1.28,1.44,-0.08,-1.46,-1.02,-1.71,-1.69,
2018-01-22,0.97,1.49,0.22,-1.13,,-1.89,-1.9,0.99
2018-01-23,1.04,1.8,0.31,-0.99,,-1.9,-1.87,0.99
2018-01-24,1.47,2.56,2.4,-0.41,,-2.06,-1.84,1.46
2018-01-25,1.57,2.69,1.92,-0.96,,-1.99,-2.04,1.22
2018-01-26,0.94,2.08,1.83,-0.96,-1.02,-2.27,-2.24,1.87
2018-01-29,3.88,3.07,2.11,-0.79,,-1.98,-2.19,1.92
2018-01-30,4.33,3.52,2.72,-0.71,,-1.44,-2.37,2.22
2018-01-31,2.91,2.9,1.65,-0.93,,-1.68,-2.3,2.12
2018-02-01,2.7,2.48,0.89,-0.91,,-1.63,-2.45,2.21
2018-02-02,5.12,3.13,1.85,-0.34,-0.61,-1.13,-2.35,2.74
2018-02-05,8.5,6.76,3.19,0.43,,-0.31,-2.06,2.62
2018-02-06,5.1,3.93,2.5,0.69,,0.5,-1.57,
2018-02-07,4.01,3.04,2.21,0.76,,-0.44,-1.74,3.69
2018-02-08,4.65,5.02,3.29,1.71,,0.44,-1.48,3.73
2018-02-09,3.42,3.53,3.14,1.81,0.95,1.93,-0.58,
2018-02-12,2.6,2.24,2.48,1.64,,1.18,-0.57,3.77
2018-02-13,2.37,1.88,2.12,1.93,,1.59,0.11,3.33
2018-02-14,1.28,1.16,2.77,1.0,,0.99,-0.11,3.19
2018-02-15,1.23,1.13,2.67,0.95,,0.22,-0.32,2.57
2018-02-16,1.26,1.02,1.74,0.74,0.02,-0.23,-0.31,1.91
2018-02-19,,,,,,-0.22,-0.29,
2018-02-20,1.43,1.28,1.79,0.95,,-0.35,-0.28,1.44
2018-02-21,1.3,1.43,1.55,0.72,,-0.47,-0.27,1.55
2018-02-22,1.05,1.04,1.24,0.05,,-0.03,-0.04,1.52
2018-02-23,0.64,0.39,0.07,-0.15,-0.17,0.29,0.2,2.01
2018-02-26,0.51,0.37,0.01,-0.15,,-0.24,0.2,1.82
2018-02-27,0.98,0.9,-0.09,0.18,,-0.44,0.2,1.8
2018-02-28,1.17,1.23,-0.11,0.73,,-0.44,0.43,1.61
2018-03-01,1.58,1.8,0.15,0.75,,0.33,1.1,1.67
2018-03-02,1.06,1.05,0.07,0.46,0.54,0.7,1.3,1.84
2018-03-05,0.9,0.82,0.0,0.5,,0.3,1.28,1.71
2018-03-06,0.82,0.81,0.34,0.25,,-0.1,1.04,1.5
2018-03-07,0.7,0.76,0.37,0.72,,0.1,1.24,1.45
2018-03-08,0.49,0.49,-0.25,0.45,,0.09,1.22,1.19
2018-03-09,0.16,0.04,-0.74,0.47,0.51,-0.11,1.42,0.83
2018-03-12,0.34,0.09,-0.68,-0.28,,0.02,1.6,0.74
2018-03-13,0.43,0.46,-0.9,0.22,,0.22,1.78,0.31
2018-03-14,0.56,0.51,-1.11,0.12,,0.47,1.94,0.68
2018-03-15,0.44,0.26,-1.1,0.08,,0.48,2.09,0.65
2018-03-16,0.3,0.07,-1.48,-0.1,0.72,0.37,2.04,0.81
2018-03-19,0.83,1.05,-0.64,0.16,,0.71,2.0,0.92
2018-03-20,0.67,1.04,-0.63,0.18,,0.53,2.14,0.63
2018-03-21,0.6,1.0,-0.7,0.41,,0.42,2.1,0.32
2018-03-22,1.5,1.96,-0.44,0.61,,1.19,2.58,0.34
2018-03-23,1.71,2.24,1.21,1.0,1.52,1.5,2.66,0.36
2018-03-26,1.04,1.51,0.81,1.08,,1.43,2.72,0.12
2018-03-27,1.26,2.24,0.26,0.99,,1.57,2.61,0.34
2018-03-28,1.29,2.37,-0.1,0.76,,1.68,2.5,0.61
2018-03-29,0.8,1.62,-0.61,0.18,,1.8,2.41,0.62
2018-03-30,,,,,1.73,,,
2018-03-31,,,,,,1.3,2.46,
2018-04-02,1.36,2.18,0.72,1.1,,1.63,2.36,0.62
2018-04-03,0.93,1.76,-0.08,0.86,,1.2,2.14,0.25
2018-04-04,0.75,1.39,0.06,0.59,,1.19,2.07,0.14
2018-04-05,0.55,1.13,-0.28,-0.07,,0.35,1.75,-0.09
2018-04-06,0.94,1.55,0.01,0.17,1.69,0.7,1.7,0.23
2018-04-09,0.97,1.42,0.33,0.43,,0.49,1.66,-0.28
2018-04-10,0.74,1.06,0.61,1.35,,-0.14,1.49,-0.45
2018-04-11,0.68,0.95,1.77,1.85,,-0.27,1.46,-0.59
2018-04-12,0.39,0.6,0.64,1.56,,-0.82,1.3,-0.46
2018-04-13,0.2,0.43,0.98,1.45,1.14,-1.07,1.15,-0.53
2018-04-16,0.05,0.13,1.01,1.52,,-1.39,1.13,-0.74
2018-04-17,-0.17,-0.07,0.73,1.15,,-1.62,0.99,-0.95
2018-04-18,-0.12,-0.09,1.0,1.66,,-1.9,0.97,-0.71
2018-04-19,-0.07,0.05,0.58,1.59,,-1.26,0.95,-0.55
2018-04-20,0.07,0.32,0.02,1.43,0.61,-1.23,0.94,-0.32
2018-04-23,-0.04,0.4,0.01,1.38,,-1.01,1.04,-0.32
2018-04-24,0.23,0.67,0.09,1.41,,-0.67,1.02,-0.29
2018-04-25,0.19,0.54,-0.12,1.05,,-0.26,1.0,0.02
2018-04-26,-0.09,-0.01,-0.49,0.59,,-0.51,1.1,-0.3
2018-04-27,-0.25,0.01,-0.9,0.14,0.73,-0.44,1.07,-0.6
2018-04-30,-0.18,0.1,-0.79,1.06,,-0.3,1.28,-0.75
2018-05-01,-0.27,-0.2,-0.24,0.97,,-0.22,1.37,-0.55
2018-05-02,-0.19,-0.21,-0.46,0.68,,-0.35,1.33,-0.99
2018-05-03,-0.22,-0.25,-0.63,0.43,,-0.01,1.42,-0.94
2018-05-04,-0.44,-0.54,-1.04,0.2,0.84,-0.07,1.49,
2018-05-07,-0.46,-0.49,-0.77,1.27,,-0.26,1.45,-1.16
2018-05-08,-0.47,-0.56,-0.63,0.39,,-0.25,1.42,-1.03
2018-05-09,-0.72,-0.76,-0.74,0.35,,-0.45,1.38,-0.93
2018-05-10,-0.77,-1.05,-0.72,0.29,,-0.58,1.24,-1.17
2018-05-11,-0.89,-1.1,-1.03,-0.11,0.18,-0.66,1.11,-1.28
2018-05-14,-0.85,-1.13,-0.93,-0.04,,-0.86,0.97,-1.08
2018-05-15,-0.55,-0.83,-0.29,0.25,,-0.93,0.95,-0.42
2018-05-16,-0.8,-1.03,-0.41,-0.17,,-0.86,0.93,-0.05
2018-05-17,-0.81,-0.94,-0.53,-0.49,,-0.92,0.91,-0.21
2018-05-18,-0.83,-1.03,-0.98,-0.45,0.02,-0.59,0.89,-0.37
2018-05-21,-0.91,-1.03,-0.56,-0.19,,-0.66,0.87,-0.42
2018-05-22,-0.9,-1.04,-1.18,-0.16,,-0.74,0.85,-0.52
2018-05-23,-1.04,-1.21,-0.93,-0.1,,-0.14,0.94,-0.42
2018-05-24,-1.06,-1.31,-1.08,-0.43,,-0.08,0.92,-0.62
2018-05-25,-0.92,-1.26,-1.62,0.74,0.24,0.18,1.02,-0.3
2018-05-28,,,,,,0.16,1.0,
2018-05-29,-0.16,-0.69,0.07,1.34,,1.65,1.43,1.18
2018-05-30,-0.6,-1.02,-1.14,0.77,,0.87,1.4,0.97
2018-05-31,-0.51,-1.1,-1.08,0.61,,0.78,1.6,0.73
2018-06-01,-0.94,-1.49,-1.34,1.14,1.11,0.2,1.46,0.08
2018-06-04,-1.09,-1.38,-1.34,1.55,,-0.26,1.32,-0.41
2018-06-05,-1.17,-1.4,-1.37,1.43,,-0.2,1.42,-0.38
2018-06-06,-1.34,-1.35,-1.46,1.34,,-0.67,1.4,-0.03
2018-06-07,-1.22,-1.11,-1.23,0.72,,-0.7,1.39,-0.01
2018-06-08,-1.2,-1.08,-1.1,0.44,-0.2,-0.63,1.51,0.51
2018-06-11,-1.16,-1.08,-1.19,-0.02,,-1.08,1.5,0.2
2018-06-12,-1.15,-1.23,-1.18,-0.24,,-1.14,1.49,-0.14
2018-06-13,-1.01,-1.07,-1.09,0.06,,-1.49,1.35,-0.53
2018-06-14,-1.24,-1.16,-1.67,-0.2,,-1.6,1.34,-0.75
2018-06-15,-1.27,-1.26,-1.0,0.42,-0.03,-1.43,1.32,-0.63
2018-06-18,-1.19,-0.9,-1.62,0.37,,-1.33,1.45,-0.75
2018-06-19,-0.96,-0.79,-0.68,0.68,,-0.85,1.7,-0.72
2018-06-20,-1.13,-0.88,-0.59,0.74,,-1.29,1.67,-0.79
2018-06-21,-0.59,-0.34,-0.45,0.57,,-0.89,2.08,-0.56
2018-06-22,-0.83,-0.46,-0.92,-0.98,0.21,-0.87,2.04,-0.56
2018-06-25,0.26,0.47,-0.77,-0.56,,-0.25,2.28,-0.54
2018-06-26,-0.16,0.1,-0.63,-0.85,,-0.17,2.24,-0.88
2018-06-27,0.46,0.68,-0.58,0.58,,0.44,2.2,-0.5
2018-06-28,0.15,0.42,-0.54,0.34,,1.04,2.3,-0.68
2018-06-29,-0.08,0.19,-0.83,0.22,0.9,0.81,2.11,-0.87
2018-06-30,,,,,,1.54,2.21,
2018-07-02,-0.22,0.18,0.29,1.23,,2.0,2.17,-1.05
2018-07-03,-0.05,0.42,-0.08,1.16,,1.86,2.12,-0.82
2018-07-04,,,,,,1.81,2.07,
2018-07-05,-0.42,0.04,-0.18,1.27,,1.58,1.87,-0.75
2018-07-06,-0.9,-0.39,-0.91,0.79,0.51,1.55,1.68,-1.04
2018-07-09,-1.09,-0.59,-1.0,0.77,,0.9,1.51,-1.12
2018-07-10,-1.09,-0.57,-0.83,-0.11,,0.48,1.18,-1.08
2018-07-11,-0.75,-0.47,-0.2,1.07,,0.96,1.16,-0.9
2018-07-12,-1.06,-0.76,-0.66,0.51,,0.61,1.14,-1.37
2018-07-13,-1.17,-0.81,-0.46,0.3,-0.23,0.67,0.97,-1.44
2018-07-16,-0.94,-0.58,0.08,1.34,,0.46,0.79,-1.56
2018-07-17,-1.16,-0.83,0.44,0.6,,0.39,0.77,-1.85
2018-07-18,-1.13,-0.88,0.83,0.05,,0.26,0.75,-2.18
2018-07-19,-0.87,-0.66,1.37,-0.27,,0.47,0.74,-1.64
2018-07-20,-0.86,-0.72,0.73,-0.9,-0.33,0.2,0.55,-1.09
2018-07-23,-0.92,-0.87,0.84,-0.81,,-0.14,0.37,-0.41
2018-07-24,-0.96,-0.69,0.3,-1.2,,-0.34,0.19,-0.72
2018-07-25,-0.98,-0.81,0.18,-1.46,,-0.25,0.01,-1.24
2018-07-26,-1.01,-0.74,-0.08,-1.8,,-0.66,-0.34,-0.96
2018-07-27,-0.72,-0.25,-0.52,-1.72,-0.6,-0.64,-0.51,-1.06
2018-07-30,-0.33,0.2,-0.37,-1.06,,-0.55,-0.51,-0.88
2018-07-31,-0.76,-0.11,-0.34,-0.54,,-0.31,-0.51,-1.66
2018-08-01,-0.65,-0.27,-0.66,-0.58,,-0.52,-0.51,-1.11
2018-08-02,-0.95,-0.85,-0.45,-1.11,,-0.5,-0.5,-1.19
2018-08-03,-1.14,-0.98,-0.8,-1.17,-0.25,-0.48,-0.67,-1.25
2018-08-06,-1.27,-1.08,-0.49,-1.29,,-0.47,-0.67,-1.44
2018-08-07,-1.37,-1.28,-0.38,-1.45,,-1.1,-0.83,-1.33
2018-08-08,-1.42,-1.29,0.02,-0.55,,-0.91,-0.66,-1.4
2018-08-09,-1.26,-1.27,-0.51,-1.28,,-0.81,-0.5,-1.23
2018-08-10,-0.48,-0.81,0.46,-1.23,-0.62,0.19,-0.17,-0.28
2018-08-13,0.22,-0.69,0.39,-1.36,,0.36,-0.01,-0.22
2018-08-14,-0.38,-1.2,0.58,-0.73,,0.03,-0.02,-0.48
2018-08-15,0.27,-0.41,2.09,0.07,,0.6,0.14,0.02
2018-08-16,-0.29,-0.71,2.32,-0.62,,0.09,-0.05,-0.24
2018-08-17,-0.69,-0.96,1.85,-1.07,-0.22,0.07,-0.24,-0.21
2018-08-20,-0.76,-0.75,1.26,-1.38,,0.31,-0.08,-0.13
2018-08-21,-0.54,-0.76,0.62,-1.48,,-0.06,-0.29,-0.32
2018-08-22,-0.87,-1.01,0.6,-1.71,,-0.07,-0.12,-0.52
2018-08-23,-0.76,-0.92,0.35,-1.92,,-0.18,-0.14,-0.64
2018-08-24,-0.98,-1.19,0.56,-2.59,-0.87,-0.28,-0.16,-0.66
2018-08-27,-0.86,-0.96,0.68,-2.25,,-0.55,-0.18,-0.59
2018-08-28,-0.65,-1.03,0.23,-1.62,,-0.81,-0.41,-0.42
2018-08-29,-0.78,-1.09,-0.07,-1.71,,-0.89,-0.42,-0.66
2018-08-30,0.02,-0.72,0.19,-1.28,,-0.45,-0.24,-0.26
2018-08-31,-0.38,-0.7,-0.5,-1.16,-1.01,-0.0,0.16,-0.17
2018-09-03,,,,,,-0.0,0.15,
2018-09-04,-0.17,-0.12,0.22,0.05,,-0.27,0.13,-0.49
2018-09-05,0.34,0.74,-0.06,-0.01,,-0.0,0.12,-0.82
2018-09-06,0.86,1.05,0.4,-0.33,,0.26,0.11,-0.73
2018-09-07,1.02,1.38,0.03,-0.38,-0.72,-0.1,-0.11,-0.5
2018-09-10,0.56,0.99,0.09,-0.33,,-0.28,-0.11,-0.99
2018-09-11,-0.07,0.33,-0.02,0.4,,-0.81,-0.34,-0.9
2018-09-12,-0.12,0.13,-0.15,0.25,,-0.98,-0.56,-1.23
2018-09-13,-0.65,-0.43,-0.19,0.1,,-1.24,-0.78,-1.43
2018-09-14,-0.84,-0.61,-0.67,-0.12,-1.11,-1.75,-1.01,-1.02
2018-09-17,0.3,0.74,-0.64,-0.06,,-1.72,-1.24,-1.18
2018-09-18,-0.33,0.08,-0.74,0.17,,-2.1,-1.25,-0.86
2018-09-19,-1.05,-0.18,-0.68,-0.17,,-2.05,-1.47,-0.63
2018-09-20,-1.0,-0.58,-0.81,-0.38,,-1.92,-1.68,-0.48
2018-09-21,-1.07,-0.21,-0.73,-0.31,-1.44,-1.87,-1.67,-0.61
2018-09-24,-0.69,0.02,-0.4,0.29,,-1.6,-1.66,-0.74
2018-09-25,-0.53,-0.08,-0.6,0.17,,-1.71,-1.85,-0.42
2018-09-26,-0.19,0.1,-0.7,-0.07,,-1.59,-1.82,-0.96
2018-09-27,-0.52,-0.27,-0.53,-0.13,,-1.69,-1.79,-1.42
2018-09-28,-0.71,-0.36,-0.72,0.07,-1.18,-1.72,-1.96,-1.26
2018-09-30,,,,,,-1.4,-1.51,
2018-10-01,-0.79,-0.08,-0.26,0.98,,-1.81,-1.47,-1.74
2018-10-02,-0.75,0.18,0.06,0.76,,-1.76,-1.43,-1.41
2018-10-03,-1.04,0.14,-0.0,1.02,,-2.12,-1.78,-0.05
2018-10-04,0.82,1.61,0.62,1.68,,-1.15,-1.54,1.41
2018-10-05,1.25,2.29,0.68,1.61,-1.28,-0.91,-1.32,1.56
2018-10-08,1.87,2.54,1.96,1.59,,-0.9,-1.29,
2018-10-09,1.99,2.16,1.22,0.9,,-0.25,-1.26,1.09
2018-10-10,5.51,4.54,1.91,1.6,,0.46,-1.24,1.86
2018-10-11,5.39,4.14,3.29,1.96,,0.95,-0.66,1.96
2018-10-12,3.4,2.72,2.05,0.81,-0.02,0.65,-0.65,1.4
2018-10-15,3.16,3.3,2.47,1.45,,0.28,-0.82,0.39
2018-10-16,1.61,1.65,1.15,1.43,,-0.02,-0.62,0.05
2018-10-17,1.48,1.75,1.04,1.07,,-0.03,-0.61,-0.35
2018-10-18,2.43,2.73,1.14,1.34,,0.39,-0.42,1.09
2018-10-19,2.27,2.5,0.47,0.51,-0.24,0.39,-0.4,0.9
2018-10-22,2.09,2.21,0.34,0.75,,0.44,-0.21,0.84
2018-10-23,2.38,2.16,1.22,1.9,,1.36,0.18,2.08
2018-10-24,3.63,3.45,2.32,2.13,,1.53,0.01,2.99
2018-10-25,3.08,3.03,1.13,1.2,,1.77,0.61,2.51
2018-10-26,2.88,2.93,1.95,1.6,0.85,2.55,0.83,4.22
2018-10-29,2.87,3.2,1.97,1.81,,2.38,0.86,3.04
2018-10-30,2.38,2.77,1.01,2.04,,2.6,1.31,3.42
2018-10-31,1.76,2.3,0.69,2.11,,2.04,1.34,2.78
2018-11-01,1.23,1.56,1.37,2.86,,2.01,1.59,2.26
2018-11-02,1.26,1.65,1.21,3.08,0.8,1.48,1.2,2.88
2018-11-05,1.36,1.75,1.03,3.13,,1.49,1.47,2.38
2018-11-06,1.33,1.47,1.12,3.61,,1.26,1.08,2.08
2018-11-07,0.4,0.63,-0.57,2.88,,0.78,0.89,
2018-11-08,0.49,0.73,-0.33,2.38,,0.61,0.93,0.24
2018-11-09,0.65,1.03,-0.29,3.47,-0.1,1.49,1.21,0.71
2018-11-12,1.41,1.81,0.64,4.85,,1.47,1.22,
2018-11-13,1.27,1.67,0.7,7.05,,2.52,1.97,0.38
2018-11-14,1.55,1.76,1.63,4.28,,2.96,2.65,0.79
2018-11-15,1.2,1.25,0.56,3.3,,3.39,3.41,1.33
2018-11-16,0.72,0.88,0.44,2.48,1.53,3.48,3.39,2.26
2018-11-19,1.18,1.48,1.15,2.89,,3.52,3.54,1.97
2018-11-20,1.72,1.7,1.2,4.65,,3.57,3.78,1.91
2018-11-21,1.28,1.3,0.49,3.53,,2.99,3.34,1.45
2018-11-22,,,,,,2.85,3.12,
2018-11-23,1.42,1.46,0.46,4.77,1.77,2.84,2.94,1.34
2018-11-26,0.77,1.06,0.1,3.48,,2.59,2.78,0.04
2018-11-27,0.78,0.78,0.36,2.9,,2.63,2.89,-0.03
2018-11-28,0.64,0.65,-0.45,2.67,,2.32,2.86,-0.16
2018-11-29,0.7,0.67,-0.5,2.54,,2.13,2.82,-0.13
2018-11-30,0.51,0.6,-0.67,2.63,1.03,2.26,3.01,0.21
2018-12-03,0.1,0.13,-1.12,1.89,,1.91,2.73,-0.28
2018-12-04,1.12,0.84,-0.15,1.85,,2.11,2.8,0.53
2018-12-05,,,,,,2.03,2.65,
2018-12-06,1.21,0.94,-0.19,1.82,,2.53,3.0,
2018-12-07,1.65,1.32,0.65,0.97,2.2,2.42,2.83,2.03
2018-12-10,1.47,1.13,0.38,1.26,,2.47,2.77,1.86
2018-12-11,1.23,1.02,-0.44,0.89,,2.16,2.54,1.48
2018-12-12,1.14,0.91,-0.7,0.72,,1.89,2.35,1.34
2018-12-13,0.93,0.8,-1.54,0.64,,1.81,2.09,0.79
2018-12-14,1.13,1.13,-1.41,0.93,2.32,1.92,2.01,0.85
2018-12-17,1.77,1.57,-0.04,1.31,,2.13,1.95,0.68
2018-12-18,1.96,1.39,0.56,1.9,,2.36,1.96,1.51
2018-12-19,1.9,1.38,-0.54,1.62,,2.52,1.9,1.39
2018-12-20,2.43,1.65,0.93,1.76,,2.94,2.06,1.3
2018-12-21,2.67,2.13,0.25,1.61,3.05,2.98,2.13,1.86
2018-12-24,3.6,2.88,3.92,1.99,,3.04,2.12,2.67
2018-12-25,,,,,,,,
2018-12-26,2.37,1.91,3.32,1.7,,2.89,2.11,2.14
2018-12-27,2.2,1.97,3.85,1.91,,2.75,2.1,2.85
2018-12-28,1.84,1.88,2.96,1.52,3.21,2.49,2.09,2.42
2018-12-31,1.27,1.36,1.72,1.38,,2.43,2.08,2.3
2019-01-01,,,,,,,,
2019-01-02,0.84,1.1,1.36,1.58,,2.35,2.07,1.58
2019-01-03,1.23,1.44,1.93,1.44,,2.39,2.18,2.03
2019-01-04,0.46,0.78,0.11,1.24,2.07,1.73,2.04,1.97
2019-01-07,0.44,0.75,-0.29,1.12,,1.35,1.85,1.1
2019-01-08,0.25,0.58,-0.8,0.73,,1.05,1.68,0.78
2019-01-09,0.15,0.33,-0.26,0.57,,0.83,1.52,0.42
2019-01-10,0.04,0.22,-1.02,0.44,,0.85,1.42,0.35
2019-01-11,-0.23,-0.01,-0.97,0.25,0.62,0.84,1.33,0.21
2019-01-14,-0.07,0.16,-0.9,0.22,,0.9,1.3,0.1
2019-01-15,-0.17,-0.26,-0.9,0.12,,0.81,1.27,-0.31
2019-01-16,-0.09,-0.19,-0.87,0.02,,0.62,1.12,-0.5
2019-01-17,-0.3,-0.35,-1.05,-0.14,,0.55,0.99,-0.24
2019-01-18,-0.36,-0.64,-0.81,-0.28,0.7,0.33,0.74,-0.19
2019-01-21,,,,,,0.32,0.72,
2019-01-22,0.23,-0.04,-1.16,-0.06,,0.52,0.7,-0.06
2019-01-23,-0.05,-0.16,-1.31,-0.12,,0.47,0.57,-0.15
2019-01-24,-0.19,-0.39,-1.53,-0.22,,0.55,0.49,-0.16
2019-01-25,-0.52,-0.77,-0.78,-0.37,0.76,0.36,0.3,-0.47
2019-01-28,-0.23,-0.44,-0.87,-0.16,,0.46,0.29,-0.76
2019-01-29,-0.19,-0.37,-0.66,-0.22,,0.42,0.21,-0.98
2019-01-30,-0.53,-0.98,-0.78,-0.37,,0.34,0.19,-1.26
2019-01-31,-0.79,-1.22,-1.19,-0.45,,0.34,0.12,-1.0
2019-02-01,-0.91,-1.34,-1.8,-0.61,0.68,0.19,-0.03,-1.2
2019-02-04,-1.03,-1.39,-1.77,-0.59,,0.11,-0.17,-1.19
2019-02-05,-1.08,-1.46,-1.72,-0.52,,-0.09,-0.25,-1.23
2019-02-06,-1.14,-1.42,-2.05,-0.68,,-0.14,-0.34,-1.44
2019-02-07,-0.94,-1.17,-2.03,-0.56,,0.13,-0.22,-1.16
2019-02-08,-1.12,-1.42,-1.84,-0.75,0.25,0.16,-0.24,-1.04
2019-02-11,-1.08,-1.44,-1.54,-0.68,,0.07,-0.27,-1.28
2019-02-12,-1.24,-1.8,-1.65,-0.76,,-0.16,-0.36,-1.16
2019-02-13,-1.22,-1.74,-2.02,-0.81,,-0.28,-0.45,-1.33
2019-02-14,-1.09,-1.72,-1.65,-0.83,,-0.2,-0.4,-1.52
2019-02-15,-1.43,-2.01,-1.41,-1.1,0.05,-0.32,-0.5,-1.81
2019-02-18,,,,,,-0.33,-0.52,
2019-02-19,-1.43,-1.87,-0.32,-0.95,,-0.37,-0.54,-1.94
2019-02-20,-1.63,-1.85,-0.72,-0.98,,-0.45,-0.57,-1.99
2019-02-21,-1.48,-1.76,-1.24,-1.05,,-0.56,-0.59,-1.57
2019-02-22,-1.67,-1.98,-1.45,-1.08,-0.44,-0.56,-0.61,-1.42
2019-02-25,-1.31,-1.73,-1.5,-0.8,,-0.69,-0.72,-1.57
2019-02-26,-1.21,-1.62,-1.51,-0.92,,-0.69,-0.74,-1.51
2019-02-27,-1.3,-1.7,-1.58,-0.98,,-0.87,-0.85,
2019-02-28,-1.27,-1.75,-1.7,-1.07,,-0.93,-0.96,-1.32
2019-03-01,-1.52,-1.91,-1.11,-1.07,-0.62,-1.08,-1.06,-1.18
2019-03-04,-1.24,-1.6,-1.04,-1.09,,-1.0,-1.16,-1.36
2019-03-05,-1.2,-1.53,-1.15,-1.09,,-0.98,-1.17,-1.49
2019-03-06,-0.94,-1.36,-1.1,-1.15,,-0.82,-1.1,-1.51
2019-03-07,-0.73,-1.05,-0.89,-1.07,,-0.55,-1.02,-1.44
2019-03-08,-0.84,-1.12,-0.75,-1.14,-0.29,-0.38,-1.03,-1.42
2019-03-11,-1.21,-1.64,-1.0,-1.21,,-0.53,-1.03,-1.55
2019-03-12,-1.31,-1.72,-1.06,-1.27,,-0.64,-1.13,-1.51
2019-03-13,-1.36,-1.75,-0.99,-1.31,,-0.87,-1.14,-1.51
2019-03-14,-1.31,-1.65,-1.02,-1.4,,-0.98,-1.24,-1.37
2019-03-15,-1.42,-1.7,-1.05,-1.48,-0.59,-1.0,-1.35,-1.22
2019-03-18,-1.34,-1.46,-1.2,-1.44,,-1.03,-1.36,-1.36
2019-03-19,-1.21,-1.32,-1.15,-1.23,,-1.15,-1.46,-1.52
2019-03-20,-1.11,-1.3,-0.86,-1.33,,-1.01,-1.37,-1.65
2019-03-21,-1.16,-1.29,-0.81,-1.32,,-1.14,-1.46,-1.32
2019-03-22,-0.53,-0.67,-0.71,-1.25,-0.62,-0.86,-1.45,-0.11
2019-03-25,-0.56,-0.73,-0.33,-1.08,,-0.61,-1.43,0.65
2019-03-26,-0.9,-0.87,-0.79,-1.2,,-0.71,-1.41,0.56
2019-03-27,-0.79,-0.83,-0.63,-1.16,,-0.7,-1.38,1.23
2019-03-28,-0.92,-0.95,-0.62,-1.09,,-0.72,-1.36,1.05
2019-03-29,-1.06,-1.17,-0.93,-1.24,0.14,-0.93,-1.33,0.82
2019-03-31,,,,,,-0.77,-1.13,
2019-04-01,-1.11,-1.21,-0.76,-1.26,,-1.04,-1.28,-0.07
2019-04-02,-1.09,-1.17,-1.0,-1.23,,-1.0,-1.26,0.17
2019-04-03,-0.99,-1.1,-1.08,-1.27,,-1.1,-1.32,0.12
2019-04-04,-1.0,-1.04,-0.87,-1.28,,-1.08,-1.29,-0.2
